id,text,label,severity
4416,"Lagta hai sab door ho gaye, bas udasi hi reh gai. yaar help!! at office",sadness,amber
533,"Midterms -> sleepless nights, headache and stress yaar help!! 🙃",stress,green
2743,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,amber
7952,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. at hostel,burnout,green
10102,"Aaj ka din theek tha, normal sa feel kar raha hoon. 🙃",neutral,green
4943,Breakup ke baad sab meaningless lag raha hai ugh 😔 in lab,sadness,amber
5501,"Aaj bas rona aa raha hai, kuch accha nahi lag raha.",sadness,green
6033,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,green
901,"College ka workload insane hai, feel overloaded. yeh toh nahi chalta",stress,green
8994,Gusse se sab tod dena chahta hoon kabhi kabhi. in class,anger,green
4950,"Lost motivation, nothing seems enjoyable anymore",sadness,green
6126,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. in Hyderabad",loneliness,green
4305,"Lagta hai sab door ho gaye, bas udasi hi reh gai.",sadness,amber
2587,"Raat ko neend nahi aati, kal se darr lag raha hai. LOL (not funny) fr #lost",anxiety,amber
3351,"Presentation ke time hands shake karte hai, help lol",anxiety,amber
1659,"Assignment deadline par bahut pressure hai, dimag kharab. sakht thak gaya yaar",stress,amber
30,"Boss ne last minute ka task de diya, time nahi hai. kal lecture skip kiya, guilt tt at hostel",stress,green
762,"Group project ka kaam sab meray upar, too much stress dimag ka dahi ho gaya 😔",stress,green
8837,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,green
7790,"I can't keep up with deadlines, energy drained 😭",burnout,green
9239,"Furious hoon yaar, bas chill nahi kar pa raha. seriously",anger,green
1361,"Boss ne last minute ka task de diya, time nahi hai. seriously",stress,green
2928,"Raat ko neend nahi aati, kal se darr lag raha hai. in class fr",anxiety,red
8551,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. yaar help!! in class,burnout,green
3329,"Social situations make me freeze, nervous AF 👌",anxiety,red
8723,"Furious hoon yaar, bas chill nahi kar pa raha. 🤝",anger,green
6712,"Friends busy, lagta hai koi samajhta hi nahi. at hostel lol",loneliness,green
5485,"Feels like crying for no reason, empty inside idk #struggle",sadness,green
9937,"Chill day, college gaya and aaya. 😭 seriously",neutral,green
4627,"Life monotonous and sad, can't smile genuinely",sadness,amber
7256,"I can't keep up with deadlines, energy drained",burnout,amber
1766,"College ka workload insane hai, feel overloaded.",stress,green
7045,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,amber
109,"Boss ne last minute ka task de diya, time nahi hai. brb seriously",stress,green
953,"Ghar wale expect kar rahe hain kuch, pressure lagta hai at hostel",stress,green
1181,"Boss ne last minute ka task de diya, time nahi hai.",stress,amber
3126,"Social situations make me freeze, nervous AF lol",anxiety,green
9979,"Aaj ka din theek tha, normal sa feel kar raha hoon. #examseason",neutral,green
4819,"Feels like crying for no reason, empty inside",sadness,green
6316,"Weekend and nowhere to go, loneliness hits feeling kabhi kabhi low AF 🤝",loneliness,green
9584,"Road rage yesterday, felt like shouting at everyone ugh 😔",anger,green
9894,"Average day, nothing major happened sakht thak gaya yaar idk",neutral,green
4032,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. yeh toh nahi chalta in lab",sadness,green
1544,"Midterms -> sleepless nights, headache and stress",stress,amber
2681,"Raat ko neend nahi aati, kal se darr lag raha hai. 👌",anxiety,red
9513,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,amber
3669,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai.",anxiety,green
3519,"Public speaking se bahut darr lagta hai, can't breathe sometimes 🙂 lol",anxiety,green
9382,"Road rage yesterday, felt like shouting at everyone",anger,green
1570,"Presentation tomorrow and I haven't prepared, panic mode 😰 kal lecture skip kiya, guilt tt in class lol",stress,green
6933,"Sitting alone on bench, watching others laugh at office",loneliness,green
1108,"Midterms -> sleepless nights, headache and stress at office",stress,green
9301,"They betrayed me, can't forgive easily idk what to do fr #struggle",anger,green
4752,Breakup ke baad sab meaningless lag raha hai,sadness,green
3932,"Raat ko neend nahi aati, kal se darr lag raha hai. yeh toh nahi chalta",anxiety,green
4218,"Life monotonous and sad, can't smile genuinely",sadness,amber
9357,"Road rage yesterday, felt like shouting at everyone 🤯",anger,amber
6898,Family around but still feel lonely inside ugh 😔 in class,loneliness,green
7210,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. 😤 idk #lost",burnout,green
7485,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. #examseason,burnout,green
3678,"Constant worrying about future, kya hoga? at office 😓 idk #struggle",anxiety,green
1569,"Boss ne last minute ka task de diya, time nahi hai.",stress,green
669,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. idk what to do",stress,green
1836,"College ka workload insane hai, feel overloaded. ugh 😔 😓",stress,green
6078,Family around but still feel lonely inside smh in lab,loneliness,green
9022,"Furious hoon yaar, bas chill nahi kar pa raha. life sasta nasha lag raha hai 🤯 idk",anger,green
4396,"Lagta hai sab door ho gaye, bas udasi hi reh gai. feeling kabhi kabhi low AF in Pune #collegeLife",sadness,green
1635,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. lagta hai fail ho jaunga at hostel",stress,amber
2518,"Raat ko neend nahi aati, kal se darr lag raha hai. lol #lost",anxiety,amber
3609,"Presentation ke time hands shake karte hai, help yaar help!! #examseason",anxiety,red
7792,"I can't keep up with deadlines, energy drained brb",burnout,red
3022,"Meeting se pehle stomach ghabra jaata hai, anxiety attack yeh toh nahi chalta in Hyderabad",anxiety,green
294,"Midterms -> sleepless nights, headache and stress 🤯",stress,green
684,"Ghar wale expect kar rahe hain kuch, pressure lagta hai",stress,green
5630,"Life monotonous and sad, can't smile genuinely ugh 😔 at hostel",sadness,red
8614,I used to love coding but now it's just fatigue,burnout,green
319,"Ghar wale expect kar rahe hain kuch, pressure lagta hai",stress,amber
3446,"Public speaking se bahut darr lagta hai, can't breathe sometimes sakht thak gaya yaar",anxiety,red
2089,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. lol #lost",anxiety,amber
1884,"Midterms -> sleepless nights, headache and stress idk",stress,green
2151,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,amber
4044,"Dil toot gaya, kuch karne ka mann nahi. 👌 🙂 idk",sadness,amber
4229,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. dimag ka dahi ho gaya lol",sadness,green
543,"Boss ne last minute ka task de diya, time nahi hai. brb #collegeLife",stress,amber
4405,"Lagta hai sab door ho gaye, bas udasi hi reh gai. LOL (not funny) idk",sadness,red
6426,"Sitting alone on bench, watching others laugh Kuch kuch hota hai… but sadness hi hota hai in class lol",loneliness,green
7963,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. at office lol",burnout,red
2200,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai.",anxiety,green
15,"Group project ka kaam sab meray upar, too much stress dimag ka dahi ho gaya in class idk",stress,green
7305,"Thak gaya hoon, motivation zero, subah uthna mushkil. at office",burnout,green
4780,"Dil toot gaya, kuch karne ka mann nahi. #collegeLife",sadness,amber
2615,"Raat ko neend nahi aati, kal se darr lag raha hai. 🙂",anxiety,amber
591,"Group project ka kaam sab meray upar, too much stress brb fr",stress,green
2361,"Social situations make me freeze, nervous AF brb at hostel 😤",anxiety,green
8522,I used to love coding but now it's just fatigue 🤯 idk,burnout,green
6484,"Friends busy, lagta hai koi samajhta hi nahi. bahut zyada",loneliness,green
2886,"Meeting se pehle stomach ghabra jaata hai, anxiety attack fr",anxiety,green
6721,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. lagta hai fail ho jaunga at office idk",loneliness,green
7435,"Continuous assignments + part-time job, burnout central at office",burnout,green
8950,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,amber
1731,"College ka workload insane hai, feel overloaded. yeh toh nahi chalta",stress,green
7924,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. 😭 in Gwalior,burnout,green
971,"College ka workload insane hai, feel overloaded. dimag ka dahi ho gaya 🙃 fr",stress,green
8856,"Woh person ne bahut bura kiya, ab control nahi hota. in lab 🙃",anger,amber
1834,"Boss ne last minute ka task de diya, time nahi hai. at office",stress,green
7617,I used to love coding but now it's just fatigue,burnout,amber
488,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,green
7068,Family around but still feel lonely inside ugh 😔 #lost,loneliness,amber
7772,"I can't keep up with deadlines, energy drained in class seriously",burnout,green
766,"Boss ne last minute ka task de diya, time nahi hai. rank zero, dignity zero :/ in Lucknow",stress,amber
8397,I used to love coding but now it's just fatigue 🙂 idk,burnout,green
4078,"Feels like crying for no reason, empty inside idk",sadness,green
1191,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,amber
5970,Family around but still feel lonely inside 😤,loneliness,green
93,"College ka workload insane hai, feel overloaded. feeling kabhi kabhi low AF in lab",stress,green
8226,"Continuous assignments + part-time job, burnout central kal lecture skip kiya, guilt tt",burnout,green
5369,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. smh",sadness,green
4368,"Lagta hai sab door ho gaye, bas udasi hi reh gai.",sadness,amber
9080,"They betrayed me, can't forgive easily at office",anger,green
9684,"Woh person ne bahut bura kiya, ab control nahi hota.",anger,amber
6245,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. lagta hai fail ho jaunga 🤯",loneliness,green
9397,"Furious hoon yaar, bas chill nahi kar pa raha. ugh 😔 🙂",anger,green
8376,I used to love coding but now it's just fatigue #collegeLife,burnout,green
2616,"Meeting se pehle stomach ghabra jaata hai, anxiety attack kal lecture skip kiya, guilt tt in class",anxiety,amber
5706,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,green
7883,"Thak gaya hoon, motivation zero, subah uthna mushkil. Kuch kuch hota hai… but sadness hi hota hai 🤝",burnout,amber
497,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar.",stress,green
2211,"Social situations make me freeze, nervous AF",anxiety,amber
8510,I used to love coding but now it's just fatigue ugh 😔 at hostel,burnout,green
7357,I used to love coding but now it's just fatigue ugh 😔,burnout,green
7854,"Continuous assignments + part-time job, burnout central dimag ka dahi ho gaya at hostel #lost",burnout,green
6979,Feels like I'm invisible in my own circle 👌 seriously,loneliness,green
8028,I used to love coding but now it's just fatigue in class,burnout,green
10138,"Aaj ka din theek tha, normal sa feel kar raha hoon. idk",neutral,green
6840,"Weekend and nowhere to go, loneliness hits 😔",loneliness,green
1248,"Assignment deadline par bahut pressure hai, dimag kharab. idk what to do fr",stress,green
3376,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. rank zero, dignity zero :/ #lost",anxiety,green
6818,"Weekend and nowhere to go, loneliness hits lagta hai fail ho jaunga",loneliness,amber
1161,"Assignment deadline par bahut pressure hai, dimag kharab. brb 😓",stress,green
2626,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,amber
7937,I used to love coding but now it's just fatigue,burnout,green
5297,"Lost motivation, nothing seems enjoyable anymore LOL (not funny) in class 🤯",sadness,amber
5401,"Lagta hai sab door ho gaye, bas udasi hi reh gai. idk what to do 🙂 #examseason",sadness,green
7796,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. kal lecture skip kiya, guilt tt in lab 🤯",burnout,green
9235,"Woh person ne bahut bura kiya, ab control nahi hota. 🤝",anger,green
5350,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. rank zero, dignity zero :/ 😤 #struggle",sadness,green
9412,"They betrayed me, can't forgive easily",anger,green
5206,Breakup ke baad sab meaningless lag raha hai,sadness,green
4440,"Dil toot gaya, kuch karne ka mann nahi.",sadness,green
3657,"Constant worrying about future, kya hoga? 🙂",anxiety,red
4100,"Dil toot gaya, kuch karne ka mann nahi.",sadness,green
7131,"Friends busy, lagta hai koi samajhta hi nahi. #struggle",loneliness,green
5351,"Dil toot gaya, kuch karne ka mann nahi.",sadness,green
1808,"Midterms -> sleepless nights, headache and stress 👌 lol",stress,green
6171,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. in class",loneliness,green
6608,"Weekend and nowhere to go, loneliness hits",loneliness,green
5749,"Friends busy, lagta hai koi samajhta hi nahi. 👌 😭",loneliness,amber
2302,"Constant worrying about future, kya hoga? lagta hai fail ho jaunga #struggle",anxiety,green
4029,"Lagta hai sab door ho gaye, bas udasi hi reh gai. at office",sadness,green
389,"Assignment deadline par bahut pressure hai, dimag kharab. in Mumbai",stress,green
6157,"Weekend and nowhere to go, loneliness hits ugh 😔 seriously #collegeLife",loneliness,amber
3101,"Constant worrying about future, kya hoga?",anxiety,green
3134,"Presentation ke time hands shake karte hai, help yaar help!!",anxiety,green
7183,"Sitting alone on bench, watching others laugh at office 😭",loneliness,amber
4054,Breakup ke baad sab meaningless lag raha hai,sadness,red
8608,"I can't keep up with deadlines, energy drained life sasta nasha lag raha hai",burnout,green
9619,"Road rage yesterday, felt like shouting at everyone idk what to do in Jaipur lol",anger,green
3318,"Public speaking se bahut darr lagta hai, can't breathe sometimes 😓",anxiety,red
2649,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,green
89,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,green
511,"Group project ka kaam sab meray upar, too much stress bahut zyada",stress,green
8024,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. idk what to do 🤝 #examseason",burnout,green
